team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Fighting Irish,FALSE,TRUE,fieldgoal,dunk,NA,2,109,317,left,9,19:51:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,277,523,left,1695,11:45:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,337,238,left,255,15:45:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1035,273,right,680,08:40:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,87,29,left,1408,16:32:00,Quarterfinal 2
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1072,87,right,798,06:42:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,985,307,right,1162,00:38:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1052,351,right,485,11:55:00,Championship
Fighting Irish,TRUE,TRUE,fieldgoal,NA,NA,3,242,88,left,1265,18:55:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,91,280,left,2215,03:05:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,995,260,right,253,15:47:00,Championship
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,997,30,right,545,10:55:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,312,156,left,1375,17:05:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,126,243,left,2038,06:02:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,113,270,left,2339,01:01:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,969,294,right,1013,03:07:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,1074,564,right,541,10:59:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,1035,332,right,252,15:48:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,882,375,right,1240,19:20:00,Third Round
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,95,205,left,2565,02:15:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,hook shot,NA,2,132,252,left,1247,19:13:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,789,296,right,743,07:37:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,89,303,left,877,05:23:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,110,293,left,407,13:13:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,109,565,left,2338,01:02:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,325,202,left,2085,05:15:00,Sweet 16
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,913,478,right,1016,03:04:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,987,221,right,427,12:53:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,NA,NA,3,84,34,left,2392,00:08:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,136,286,left,1960,07:20:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,992,383,right,1030,02:50:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1031,329,right,712,08:08:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,901,304,right,518,11:22:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,328,176,left,1480,15:20:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,407,383,left,1195,00:05:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,204,410,left,1909,08:11:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,hook shot,NA,2,132,280,left,1396,16:44:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,756,365,right,865,05:35:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,dunk,NA,2,88,290,left,1436,16:04:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,driving,NA,1057,272,right,266,15:34:00,First Round
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,1007,327,right,569,10:31:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,969,557,right,262,15:38:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,803,388,right,1617,13:03:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1041,334,right,1000,03:20:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,790,150,right,1260,19:00:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,976,550,right,522,11:18:00,NA
